-1.0,3.0,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
-1.0,3.0,1,0.0
-1.0,3.0,2,0.0
-1.0,3.0,3,0.0
-1.0,3.0,4,0.0
-1.0,3.0,5,0.0
-1.0,3.0,6,0.0
-1.0,3.0,7,0.0
-1.0,3.0,8,0.0
-1.0,3.0,9,0.0
-1.0,3.0,10,0.0
-1.0,3.0,11,0.0
-1.0,3.0,12,0.0
-1.0,3.0,13,0.0
-1.0,3.0,14,0.0
-1.0,3.0,15,0.0
-1.0,3.0,16,0.0
-1.0,3.0,17,0.0
-1.0,3.0,18,0.0
-1.0,3.0,19,0.0
-1.0,3.0,20,0.0
-1.0,3.0,21,0.0
-1.0,3.0,22,0.0
-1.0,3.0,23,0.0
-1.0,3.0,24,0.0
-1.0,3.0,25,0.0
-1.0,3.0,26,0.0
-1.0,3.0,27,0.0
-1.0,3.0,28,0.0
-1.0,3.0,29,0.0
-1.0,3.0,30,0.0
-1.0,3.0,31,0.0
-1.0,3.0,32,0.0
-1.0,3.0,33,0.0
-1.0,3.0,34,0.0
-1.0,3.0,35,0.0
-1.0,3.0,36,0.0
-1.0,3.0,37,0.0
-1.0,3.0,38,0.0
-1.0,3.0,0,0.999999999992724036031365460630968531355635666211457870202929545190194817847696207615011778153851843836061773486842753105285580763862443457005111824077335977313275484523165128796663491049630208332034014402574916645776310683217616132131058213963355481891083325045293412566812015614105832021855601027976921953170054919209162612110131464186529385927751755566861096550832626468628262442696005678093518024363407239589099651528098392084933834500806095710148872767090192773171427555834402880889874512003654607406514075483895731887653
-1.0,3.0,0,0.999999999992724036031365460630968531355635666211457870202929545190194817847696207615011778153851843836061773486842753105285580763862443457005111824077335977313275484523165128796663491049630208332034014402574916645776310683217616132131058213963355481891083325045293412566812015614105832021855601027976921953170054919209162612110131464186529385927751755566861096550832626468628262442696005678093518024363407239589099651528098392084933834500806095710148872767090192773171427555834402880889874512003654607406514075483895731887653
