-1.0,2.0,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
-1.0,2.0,1,0.0
-1.0,2.0,2,0.0
-1.0,2.0,3,0.0
-1.0,2.0,4,0.0
-1.0,2.0,5,0.0
-1.0,2.0,6,0.0
-1.0,2.0,7,0.0
-1.0,2.0,8,0.0
-1.0,2.0,9,0.0
-1.0,2.0,10,0.0
-1.0,2.0,11,0.0
-1.0,2.0,12,0.0
-1.0,2.0,13,0.0
-1.0,2.0,14,0.0
-1.0,2.0,15,0.0
-1.0,2.0,16,0.0
-1.0,2.0,17,0.0
-1.0,2.0,18,0.0
-1.0,2.0,19,0.0
-1.0,2.0,20,0.0
-1.0,2.0,21,0.0
-1.0,2.0,22,0.0
-1.0,2.0,23,0.0
-1.0,2.0,24,0.0
-1.0,2.0,25,0.0
-1.0,2.0,26,0.0
-1.0,2.0,27,0.0
-1.0,2.0,28,0.0
-1.0,2.0,29,0.0
-1.0,2.0,30,0.0
-1.0,2.0,31,0.0
-1.0,2.0,32,0.0
-1.0,2.0,33,0.0
-1.0,2.0,34,0.0
-1.0,2.0,35,0.0
-1.0,2.0,36,0.0
-1.0,2.0,37,0.0
-1.0,2.0,38,0.0
-1.0,2.0,0,0.999999999991502104131351025582033086254702122878206808145018691530564374367332875374179500042757352627497439308362656450303680461858961834405459320524940956613615601876379264482735177266332065131920394886856545459773644308590562667109505671137395585388926907878203479414136394199455643230064833766795416629612740941340370149461033826574858908838166020138495718757936450320219177420173142099966112253465006692526051253941969756193699387482334047205575424894625189133583405100532605443514757860156767639708724418871106919193781
-1.0,2.0,0,0.999999999991502104131351025582033086254702122878206808145018691530564374367332875374179500042757352627497439308362656450303680461858961834405459320524940956613615601876379264482735177266332065131920394886856545459773644308590562667109505671137395585388926907878203479414136394199455643230064833766795416629612740941340370149461033826574858908838166020138495718757936450320219177420173142099966112253465006692526051253941969756193699387482334047205575424894625189133583405100532605443514757860156767639708724418871106919193781
