-1.0,3.0,0,6945539379605.51752894018475840506325224134014789185434733420129704643307211159283143882207575411872156891250442580307270522856025450378588896216288582324227632616103175156694583762569563389437614549283318161207812141734074543530109058215694339196487767175720902415018993030676695239443905045291363310841160955647770211129322321470679849496876237765724685494761131566747543155255907182070484410768575913731649215100975249674785510489765396314803755128559033806043512710657662065308056548325293372060327878639845669837449283
-1.0,3.0,1,0.0
-1.0,3.0,2,0.0
-1.0,3.0,3,0.0
-1.0,3.0,4,0.0
-1.0,3.0,5,0.0
-1.0,3.0,6,0.0
-1.0,3.0,7,0.0
-1.0,3.0,8,0.0
-1.0,3.0,9,0.0
-1.0,3.0,10,0.0
-1.0,3.0,11,0.0
-1.0,3.0,12,0.0
-1.0,3.0,13,0.0
-1.0,3.0,14,0.0
-1.0,3.0,15,0.0
-1.0,3.0,16,0.0
-1.0,3.0,17,0.0
-1.0,3.0,18,0.0
-1.0,3.0,19,0.0
-1.0,3.0,20,0.0
-1.0,3.0,21,0.0
-1.0,3.0,22,0.0
-1.0,3.0,23,0.0
-1.0,3.0,24,0.0
-1.0,3.0,25,0.0
-1.0,3.0,26,0.0
-1.0,3.0,27,0.0
-1.0,3.0,28,0.0
-1.0,3.0,29,0.0
-1.0,3.0,30,0.0
-1.0,3.0,31,0.0
-1.0,3.0,32,0.0
-1.0,3.0,33,0.0
-1.0,3.0,34,0.0
-1.0,3.0,35,0.0
-1.0,3.0,36,0.0
-1.0,3.0,37,0.0
-1.0,3.0,38,0.0
-1.0,3.0,0,0.999999999992724042385701762727310868173302358539553052789420819403480383935326345394798415909680876003839211474507712659119434865638448709796616136452516100450362331962151979045012609262864098627627671283093104925351842939006933028769587223580653425728693024622229384765717842761364056181773391196347645748484538660408349570273101213960950692282567639652317711646103976146388197517130528021519437261343356565393314233500278458624540756317854835420118289636332103297205184150197821742748095550582369379710684631887995993541855
-1.0,3.0,0,0.999999999992724042385701762727310868173302358539553052789420819403480383935326345394798415909680876003839211474507712659119434865638448709796616136452516100450362331962151979045012609262864098627627671283093104925351842939006933028769587223580653425728693024622229384765717842761364056181773391196347645748484538660408349570273101213960950692282567639652317711646103976146388197517130528021519437261343356565393314233500278458624540756317854835420118289636332103297205184150197821742748095550582369379710684631887995993541855
